instance_id,user_id,original email,revised email,gender,race,age,occupation,education
1300,140.0,"Attached is the final draft of the above presentation.  It is ready to be 
sent to CSFB.","Attached please find the final draft of the presentation. Assuming it meets with your approval, it can be forwarded to CSFB at your earliest convenience.",Woman,White,,Employed,Graduate degree
25,140.0,"Well maybe next time I should lay off the free drinks!  I've been screwing off all week.  I went to the AV's game last night and I'm just getting into the office now.  Man I love this job!
Paul","I've made a decision that I should imbibe less often, especially as I've gotten little of note done this week. I attended the Ballet d'AVs last night and I'm only now entering the office. I do love my place of employment.

Cheers,

Paul",Woman,White,,Employed,Graduate degree
512,140.0,"Looks like you pissed him off.  I guess he doesn't understand the how these=
 confirms are governed. IDIOT",I'm afraid you've offended our good friend.  I'm not sure he understands just how our social circle functions. Don't be a cad.,Woman,White,,Employed,Graduate degree
787,140.0,"well you are gonna have to work out for 2 hours a day.  i want you to stay in 
top shape.  you can be my trophy wife.  are you really moving to austin soon?","Well, in order to meet my sexist demands you need to work out for two hours per day.  This would be necessary in order to meet the requisite demands of being a trophy wife. It's too bad that you are moving away because I'm such a great catch, didn't you know?",Woman,White,,Employed,Graduate degree
479,140.0,"Ava, do we need to respond to this?  Thanks. Lynn","Hello Ava,

I received this correspondence this morning and am uncertain as to whether or not we need to respond. Do you feel we would be remiss if we didn't?

Cordially,

Lynn",Woman,White,,Employed,Graduate degree
1475,140.0,"You name the time and the place and I will do my very best to be there.  I am available from 12:00-2:00.  I miss you, too.  I have been thinking about you all morning. I love you.","My love, I am available whenever you have time for me, but particularly the hours between twelve o'clock and two o'clock would be best.  I miss you and there isn't a second that goes by when I'm not thinking of you.  I love you, my dearest.",Woman,White,,Employed,Graduate degree
1311,140.0,"school suxs man 
when are your down times","I feel as though school has a  few negative points. Please tell me, when do you have time to discuss this with me?",Woman,White,,Employed,Graduate degree
474,141.0,"Ok, now I get it!  Just keep me in the dark until next week.  You're killin me.
                                                                           BH","Keeping secrets are we. The suspense is killing me. HAHA
Cordially, 
BH",Woman,White,,Self-employed,High school diploma or equivalent
967,141.0,"Well, the origination tickets are up for grabs if you want them. I have been 
informed by Mollie, Oh Holy Keeper of the Tickets, that you must, and I 
quote, ""come over here and beg me"" if you want to procure free seats to 
tonight's game.
The ball is now in your court. I'd suggest driving down the middle, faking to 
the left, butt-kissing to the right, and taking it straight to the hole for a 
slam dunk. Good luck!
Kate ""Nothin' But Net"" Symes","I just wanted to let you know that I will not be able to attend tonight's game, so if you are interested you should contact Mollie. Enjoy! 
Kate Symes",Woman,White,,Self-employed,High school diploma or equivalent
1217,141.0,"Folks,
We are getting very close on an agreement with Intergen.  In the interest of having as many eyes on this as possible, can all of you please review this and we will meet next week to review any remaining concerns.
Thanks,
Tom","I wanted to remind everyone to stay focused and please review the enclosed material, as we are very close to reaching an agreement with Intergen. We will schedule a meeting for next week to address anyremaining concerns and to gather feedback from everyone. Great Job everyone! 
Thanks, 
Tom",Woman,White,,Self-employed,High school diploma or equivalent
571,141.0,"I'm busy on Friday, June 1st.  Why don't you stay home and wash your hair or something.",I'm sorry I'm unavailable on June 1st. Can we reschedule?,Woman,White,,Self-employed,High school diploma or equivalent
1216,141.0,So what was her beef if the copies were for our people?,I am unsure what the issue is since the copies are for our companies employee's.,Woman,White,,Self-employed,High school diploma or equivalent
1064,141.0,"All of a sudden Mark Frevert asks me everyday about when we'll know about 
hedging re PPA's and if we can delay the auction 2 weeks.
The dream is still alive.  
Let's see my boys come through.
Lavo","Mark Frevert has asked me multiple times when we will know about hedging re PPA's, as well as he has asked if we can delay the auction by two weeks. It looks as if we still have a shot. Let's pull togrther and make this happen.
Lavo",Woman,White,,Self-employed,High school diploma or equivalent
1041,141.0,DOES THIS INSTALL PRESENT ANY TAX ISSUES?   HELP!  Sara,"Hi I was hoping that you could tell me if this install has presented any tax issues? I appreciate your help!
Thanks,
Sara",Woman,White,,Self-employed,High school diploma or equivalent
722,141.0,"that's BULLSHIT!  I'm not coming tomorrow night!
   
	Enron North America Corp.","I'm sorry, but I disagree. To prevent any further issues I think that it would be best if I did not attend tomorrow night.
Sincerely,
Enron North America Corp.",Woman,White,,Self-employed,High school diploma or equivalent
438,141.0,"i will still help you with your seatbelt.  my new ride is nice.  i cannot 
wait to pick it up.  it is so nice not to worry about the rain now.  i will 
be big pimpin in this ride.",It would be my pleasure to help you with your seatbelt. I am really excited about getting my own vehicle. I can't wait for you to see it when I pick it up. It will be nice not having to worry about the rain. I will be living the high life.,Woman,White,,Self-employed,High school diploma or equivalent
494,141.0,"I am hitting the road so call me do not email me if you need me for rest of 
today.  Happy Thanksgiving.","Happy Thanksgiving everyone. Just a last minute reminder that I am going to be leaving soon and it will be difficult for me to answer my phone, so if anyone needs me send me an emil and I will respond asap.",Woman,White,,Self-employed,High school diploma or equivalent
325,142.0,"Oh, my god.
The last page shows all cards that are not in the first page,
of course that will make you think that the game does know your mind.
Ha...","When I got to the last page, I realized it showed all the cards that were not present in the first page.  Now, I wonder if the game did read my mind. What a fun surprise!",Man,Hispanic or Latino,,Employed,College degree
1178,142.0,"ATTACHED IS THE UPDATED CP LIST PER YOUR REQUEST
KRISTINE","Hello,

Please find the updated CP list you requested.

Let me know if you have any questions.

Kristine",Man,Hispanic or Latino,,Employed,College degree
1195,142.0,I give up.  How in the world did you jump to that crazy conclusion?,Thank you for your feedback. It would help me to understand your reasoning if you can expand on your though process.  I would to understand where you're coming from. Thank you.,Man,Hispanic or Latino,,Employed,College degree
654,142.0,"Jeff,
This sort narrowed the search considerably.  I'm having hard copies that I've 
organized by city (makes it quicker to look at) hand carried to you.  The 
1959 info should be coming in a couple of days.  If this approach doesn't 
find the person, I have another idea.
Thanks,
Billy","Hi Jeff,

I am sending you hard copies of the 1959 info.  It is sorted in a way that narrows the search considerably.  You should receive it in a couple of days.

If this does not help you locate the person, I know of another approach we can try.

Let me know when you receive it.
Billy",Man,Hispanic or Latino,,Employed,College degree
593,142.0,"Tana,
Can you please have ENA, EPMI, and Enron Canada Corp. each sign a copy of the 
participant agreement attached below for the Intercontinental Exchange. When 
signed please return them the fax number listed and let me know when they 
have gone out. I got Mark Taylor's okay on this.
Let me know if you have any questions.
Andy","Hello Tana,

Hope your day is going well.  I would really appreciate it if you could ENA, EPMI and Enron Cananda Corp to sign the attached participant agreement for the Intercontinental Exchange.

Please send the signed agreements to the fax number listed and give me a heads up. Just so you know, Mark Taylor is onboard with this.

Thanks so much.

Andy",Man,Hispanic or Latino,,Employed,College degree
1124,142.0,"THIS IS AMAZING.  THE GUY MUST BE SMOKING CRACK COCAINE.  I AM SO GLAD THAT=
 I=20
DON'T HAVE TO LIVE IN A STATE THAT IS THIS F!#(@(* STUPID.  MAYBE WE SHOULD=
 ?GO AROUND IN THE NUDE TO KEEP COOL - PROBABLY RAISE THE THERMOSTAT ANOTHE=
R 5 ?DEGREES?????",Some people's behavior are so bewildering.  This guy is just such an example.  I don't think I want to live anywhere near him.  It's indecent to be nude and to keep cool.  Hope he gets some help.,Man,Hispanic or Latino,,Employed,College degree
380,142.0,"Folks,
Tennessee Gas Pipeline has made a bankruptcy filing that is attached below.  Besides the normal complaints, they are claiming that we have not nominated since the petition date (Is this true?) or paid for firm storage service (Is our storage gas out of Bear Creek and did ENA pay for the storage service that was used?).  The last four pages of the filing has a listing of the contracts that Tennessee has indicated are still active.  I will contact EES about their contracts.
If you could think back and summarize the facts, I would really appreciate it.
Thanks,
Ruth","Hello,

It has come to my attention that Tennessee Gas Pipeline has filed for bankruptcy as shown below.  

I would appreciate your help to summarize and address some of the claims they are making.  For example, they claim we have made no nominations sin the petition date.  They say we have not paid for storage service .

Please pay particular attention to the last 4 pages that lists active contracts.

Thank you,
Ruth",Man,Hispanic or Latino,,Employed,College degree
846,142.0,"Please ensure you review the attached e-mail (most of you were on the origi=
nal e-mail).  We will be discussing this at our weekly origination meeting =
and I will be setting a meeting with Iris to walk us through closed transac=
tions YTD and specific structures.  Let's bring some specific ideas to the =
meeting.
Thanx,
Laura","Hello all,

To prepare for our weekly origination meeting, please review the attached email.  I will enlist Iris's help to walk us through the closed transactions YTD and specific structures.

Please brainstorm and bring ideas to the meeting.

See you all there,
Laura",Man,Hispanic or Latino,,Employed,College degree
394,142.0,Did you get that Katy?  Just kidding....I'll see you guys at the apartment.,Did you get my message Katy? I am joking. I look forward to seeing everyone at the apartment.,Man,Hispanic or Latino,,Employed,College degree
417,142.0,your retarded.  i used to have one.  they are great dogs.,I think they are great dogs. I used to have one and that was my experience. You should re-think your position.,Man,Hispanic or Latino,,Employed,College degree
460,143.0,"Houston Christian Business Group
> >
> >
> >
> > PLEASE NOTICE","Houston Christian Business Group

This is a general notice to all members to ...",Man,White,,Student,College degree
370,143.0,"Attached are summaries of two recent Edison advice letters.? AL  1502-E, 
dealing with the ACRA/RCRA compliance filing, may be of interest for  
accounting reasons.
?
Dan
 - 12-7-00 SCE AL Summary Chart.doc",I have attached the summaries of the two recent Edison letters (AL 1502-E) dealing with the ACRA/RCRA compliance filing. I believe these may assist your efforts for accounting reasons. Hope to hear good news soon!,Man,White,,Student,College degree
1061,143.0,Please review the attachment and let me know if you have any changes.  The final document will provide a starting place for the year end review process.,Please review the attachment at your earliest convenience and let me know if you have any changes to the proposed document. The final document will provide a starting place for the year-end process so I'd greatly appreciate and value your input.,Man,White,,Student,College degree
1288,143.0,are you going to blow me off for dinner again tonight?,"Hey, I was wondering if our plans for dinner are still good for tonight? Please let me know as soon as possible when you get this, thanks!",Man,White,,Student,College degree
1258,143.0,"looks like your buddy is back in business, or at least someone is flying
those signs around our bldg again.  The funny thing is the yellow dust that
it keeps dumping all over us.","I believe someone who may possibly be your friend again is flying with the signs around the building again. If it is your friend, could you tell them that yellow dust is getting all over the tenants and our stuff? Thanks in advance for your time.",Man,White,,Student,College degree
1119,143.0,No because Huggins is rolling his defense and that is an additional 12 points.  So your man Joe has to score 9.  Don't make me work the math.,"Hey, it's simply a matter of Huggins doing a number on the defense which equates to twelve points. Joe just has to score 9 points and he'll be fine.",Man,White,,Student,College degree
1122,143.0,what is the except becky stuff all the time.,"I just wanted to know what was meant with the ""except Becky"" comments I have been hearing. I didn't want to speculate on it and just ask you directly as it's been making me feel a bit unwanted. ",Man,White,,Student,College degree
983,143.0,"i don't want to know about you and any other guys.  i don't need to think 
about that kind of bad stuff.  those guys just told her i was money.","Look, what is in the past is the past. I'm trying to start this off with a clean slate with her without trying to add additional pressure to the situation.",Man,White,,Student,College degree
424,143.0,"Federico,
Go to the website that is noted at the bottom of this e-mail. You can kill Osama as many times as you want.
Paul","Federico,
As requested, the website is noted at the bottom of this e-mail. You should be able to do what you wanted to Osama on that website.

Paul",Man,White,,Student,College degree
1126,143.0,"Fax the attached word document to Jeff ASAP, thanks.",Please fax the attached word document to Jeff at your earliest convenience. Thanks a million!,Man,White,,Student,College degree
889,144.0,"Cara, I still can't get into Oati - am I doing something wrong??I am using the ID and password you have below.
Thanks, Serena","Hi Cara, I still can't get into Oati - am I doing something wrong? I am using the ID and password you have below.
Thanks, Serena",Man,White,,Employed,College degree
80,144.0,"Don't you have work to do today?  By the way, I will kick your ass for free!","
Do you you have work to do today?  Haha",Man,White,,Employed,College degree
584,144.0,don't you love the ok method of communicating.,don't you love the ok method of communicating. :),Man,White,,Employed,College degree
1498,144.0,"HOPE ALL IS WELL WITH ALL OF YOU. FROM: MARRIED, 3 KIDS, PRACTICING LAW,
LIVING IN HOUSTON,RAT RACE ETC. TAKE CARE PATRO............  P.S LET ME HERE
FROM  ALL OFYOU....   P.S.S  I AM STILL  HIX'S IDOL
>"," HI, HOPE ALL IS WELL WITH ALL OF YOU. FROM: MARRIED, 3 KIDS, PRACTICING LAW,
LIVING IN HOUSTON,RAT RACE ETC. TAKE CARE PATRO............ P.S LET ME HERE
FROM ALL OF YOU.... P.S.S  I AM STILL HIX'S IDOL haha
",Man,White,,Employed,College degree
1174,144.0,"I've had no list come throught with this counterparty.  What's the scoop?  
Will it be on tomorrow's list?","I've had no list come throught with this counterparty. What's the scoop?
Will it be on tomorrow's list?  Thanks for your help",Man,White,,Employed,College degree
701,144.0,"loser. it's 'better off dead' with John Cusack - popular when we were kids. unfortunately you were a dork and didn't play with the other kids your age, so you missed it. great line but means nothing if you haven't seen the movie.
 
can i come collect my $ from you today? i owe it to the box (it's a long story, i'll tell you later.) MSA","The movie is 'better off dead' with John Cusack - popular when we were kids. 

can i please come collect my $ from you today? i owe it to the box (it's a long story, i'll tell you later.)  Thanks, MSA",Man,White,,Employed,College degree
710,144.0,This is some of the data that we need...," Hello, hope your day is going well. This is some of the data that we need...",Man,White,,Employed,College degree
1099,144.0,"Tana:
Trafigura Derivatives Limited is NOT authorized to trade US power -- 
restricted by credit.
Leslie","Hello Tana:
Trafigura Derivatives Limited is not authorized to trade US power --
restricted by credit.
 Thank you,
Leslie",Man,White,,Employed,College degree
834,144.0,"you are such a crack up - good thing I like you so much, or I'd kneecap you 
the next time you are in Portland.  My mother accepts your profuse apologies 
and is eternally grateful!
Best,
Lysa","you are too funny - My mother accepts your profuse apologies
and is eternally grateful!
Best,
Lysa",Man,White,,Employed,College degree
282,144.0,"Here is a copy of a presentation that is being presented to the creditor's this week in NY.  I thought you would like to see it.  If you have questions, please ask.  However, unless it is urgent, I would prefer to discuss at our team meeting.
Ed","Greetings, Here is a copy of a presentation that is being presented to the creditor's this week in NY. I thought you would like to see it. If you have questions, please ask. However, unless it is urgent, I would prefer to discuss at our team meeting.

Much appreciated,

Ed",Man,White,,Employed,College degree
1367,145.0,"Although tennessee was a very good time not long ago, it sure seems like a long time ago.","Tennesse was a great time recently, although it feels like ages. ",Man,White,,Employed,High school diploma or equivalent
1365,145.0,"Dear All,
With reference to Art 14.2 (11) of the Articles of Association the Management Board wishes to ask the Supervisory Board for written consent to assign the rights of ownership of motor vehicle Alfa Romeo (reg - RLE 400) to the insurers PZU to enable them to pay compensation to ENS for the theft of the vehicle. Should the vehicle now be found, the property rights to the vehicle will reside with PZU.
Management Board
Elektrocieplownia Nowa Sarzyna","Hello All,
Hope you are all well.

With reference to Art 14.2 (11) of the Articles of Association the Management Board wishes to ask the Supervisory Board for written consent to assign the rights of ownership of motor vehicle Alfa Romeo (reg - RLE 400) to the insurers PZU to enable them to pay compensation to ENS for the theft of the vehicle. Should the vehicle now be found, the property rights to the vehicle will reside with PZU. Thank you for the help.
Management Board
Elektrocieplownia Nowa Sarzyna",Man,White,,Employed,High school diploma or equivalent
537,145.0,"Dutch - Per your request, I have switched your Futures assignment with
Andy's Forwards assignment. Your new assignment is detailed below.
 |","Hello Dutch,
 as you asked I switched your Futures assignment with Andy's Forwards assignment. I have your new assignment details prepared below. Thanks for letting me know. 

Happy to help. ",Man,White,,Employed,High school diploma or equivalent
146,145.0,"I suggest we give GE a time line for completing each of the break out 
contracts.  I'm unfamiliar with the individual project requirements, so I'm 
asking  your help.  I believe City of Austin is ready to go as soon as the 
form is complete, and it could be a great candidate for working on 
immediately.  I know the ESA project has some time sensitivity as well.
Please let me know what you think.  
Kay","I suggest we give GE a time line for completing each of the break out
contracts. If you think differently, let me know your opinion.

I'm unfamiliar with the individual project requirements, so can I please get your help? I believe City of Austin is ready to go as soon as the
form is complete, and it could be a great candidate for working on
immediately. 

I know the ESA project has some time sensitivity as well.
Please let me know what you think.
Kay",Man,White,,Employed,High school diploma or equivalent
36,145.0,"(1) In connection with Taffy's report, please note the following:
Aquila Canada Corp. - follow up
Christiania Bank - need to send for execution
Ospraie - send revisions
(2) Also, what have you heard from Laurie about the Australian ISDA's and 
brokerage agreements?  We should begin incorporating into our database.  If 
we use your assistant, we should input data during the regular business day. 
(3) I have Jason helping me on about seven different brokerage arrangements 
and will soon need appropriate backup to send together with execution 
copies.  I am keeping dummy files until these are finalized.","(1) In connection with Taffy's report, please note the following:
Aquila Canada Corp. - follow up
Christiania Bank - need to send for execution
Ospraie - send revisions
(2) Also, what have you heard from Laurie about the Australian ISDA's and
brokerage agreements? We should begin incorporating into our database when you have got the chance. 
If we use your assistant, we should input data during the regular business day, if that's possible.
(3) I have Jason helping me on about seven different brokerage arrangements
and will soon need appropriate backup to send together with execution
copies. I am keeping dummy files until these are finalized. Thanks for the assistance, appreciate it. ",Man,White,,Employed,High school diploma or equivalent
575,145.0,Should we try Akin Gump?  What is your recommendation off the list?  Mark,"Hey. do you think we should try Akin Gump, what's your opinion?

 Best wishes - Mark",Man,White,,Employed,High school diploma or equivalent
367,145.0,"poor baby, im am taking off, i hope you feel better and i will see you on monday","I am taking off, hope you get better see you on Monday.",Man,White,,Employed,High school diploma or equivalent
245,145.0,"Hey freak:
So we finally had LA type weather here for the past two days.  Highs in the 
mid-70's.  Beautiful.  Life's just cruising along.  Nothing new.  I put a bid 
in for a condo in a new mid-rise building going up in West U that they 
accepted.  If all goes as expected I'll move in next X-Mas.  So are you 
adjusting to the big city.   Got yourself a big Hollywood actor boyfriend yet?
John","Hey friend:
So we finally had LA type weather here for the past two days. Highs in the
mid-70's. Beautiful. Life's just going quite swell.
 I put a bid in for a condo in a new mid-rise building going up in West U that they accepted. If all goes good I'll move in next X-Mas. Hope you have been well. Got yourself any new friends yet?
Love, John",Man,White,,Employed,High school diploma or equivalent
532,145.0,"If you get this, drop what you are doing and give me a call at the office.",Give me a call when you get the chance. ,Man,White,,Employed,High school diploma or equivalent
374,145.0,"Jim, I continue to see that Enron is dominating a large section of the
energy industry news these days.  I hope everything is going well for you
and that when everything shakes out you will, as always, come out shining.
Best wishes, Les","Hello Jim, hope you have been good.
 I continue to see that Enron is dominating a large section of the
energy industry news these days.

 I hope everything is going well for you
and that your family is happy and healthy.
Best wishes, Les",Man,White,,Employed,High school diploma or equivalent
1377,146.0,"Would you read that to mean the authority to buy power ""as agent for"" the 
Cities?  Seems not entirely clear but not entirely out of the question.  
Kay","Hello,

Could you please clarify whether the authority to buy power is meant to be ""as agent for"" the Cities? I apologize for any confusion, as the wording is not entirely clear to me. However, I understand that this is a possibility and would appreciate your confirmation.

Thank you,
Kay.",Woman,White,,Unemployed,College degree
591,146.0,everyone was pissed cause we lost.  what did you do this weekend?,"It seems like we all felt disappointed about the team's loss. I hope your weekend went well, what did you end up doing?",Woman,White,,Unemployed,College degree
1127,146.0,Are you a father yet?.... If not do you want to run on the treadmills or play squash tonight?,"Hi, I hope you're doing well. Do you have any plans for this evening? I was wondering if you might be interested in running on the treadmills, or playing squash. Let me know if that works for you. Also, I'm sorry if this is a personal question, but do you have children? I'm just curious. Thank you for your time.",Woman,White,,Unemployed,College degree
14,146.0,"Would you like to buy some $84 ENE Calls? How is you day going? Did you come to an agreement regarding your trip? Let me know what time you are going to be home tonight and I'll give you shout. 
Chris","Are you interested in purchasing some $84 ENE Calls? I hope your day is going well. Have you reached a decision about your trip? Please tell me what time you plan on arriving home this evening, I would be happy to touch base with you then.
Thank you,
Chris",Woman,White,,Unemployed,College degree
178,146.0,"Here's the new password for the customer list for Meco:
DFCUSLSTPUMKIN11
If this doesn't work you may have to call Meco since you're listed as the primary contact.","Hello,

I hope this message finds you well. I wanted to share the new password for the customer list for Meco with you. The password is DFCUSLSTPUMKIN11. If for any reason the password doesn't work, please don't hesitate to contact Meco directly since you're listed as the primary contact.

Thank you for your attention to this matter.

Best regards,",Woman,White,,Unemployed,College degree
705,146.0,"Of course your Dad would be invited to anything we do, but if you'd rather spend the
time alone with him that weekend we could always make it another weekend.  The only
problem with the 12th is that we'll be consumed with the move the entire weekend.  Let
me know what works for you.  We're flexible after the 12th.
KR","Hello, we would love to have your Dad with us for any event you may have planned. However, the weekend of the 12th is a bit difficult for us as we will be occupied with our move. If you'd rather spend time alone with your Dad that weekend, we completely understand, and we could always plan something for another weekend. Please let us know what works for you, as we are very flexible after the 12th.

Best regards,
KR",Woman,White,,Unemployed,College degree
239,146.0,I revised paragraph 11.  Let me know if it addresses your concerns.,Hello! I wanted to let you know that I have revised paragraph 11. I would greatly appreciate it if you could let me know whether you find it satisfactory or if there are any further changes you would like me to make. Thank you!,Woman,White,,Unemployed,College degree
372,146.0,I'll try again - here is TVA confirm with a few minor changes.,"Allow me to make another attempt. Here is the TVA confirmation, with some slight modifications. Thank you for your understanding.",Woman,White,,Unemployed,College degree
303,146.0,"I will be in the office all week.  Let me know when you guys would like to 
stop by
hunter","Good day! I will be available in the office throughout the week. Please feel free to let me know at your convenience when you would like to stop by.

Thank you,
Hunter",Woman,White,,Unemployed,College degree
896,146.0,"Kate, Spoke with Prebon and they don't show this trade. Could it be with 
another Broker?
KI","Dear Kate,

I hope this message finds you well. I wanted to follow up regarding the trade we were discussing earlier. I spoke with Prebon and unfortunately, they were unable to locate it. I was wondering if it's possible that the trade might have been executed through another broker?

Best regards,
KI",Woman,White,,Unemployed,College degree
57,147.0,"I am out of town on monday and tuesday i am off (vacation day)   wednesday 
kenny is hunting so yea right now i can only go thursday .  But this is silly 
you and I and susan can get together the week after... Visit wtih your out of 
town friend."," I sorry but I am out of town on monday and tuesday i am off (vacation day) wednesday
kenny is hunting so yea right now i can only go thursday . But 
you and I and susan can get together the week after.",Man,Asian,,Employed,College degree
491,147.0,i definately need to throw in some shit about that and all the stripper  sluts we met in vegas.  or the hooker scott hooked up with.  that would make a good speech.,I need to prepare a good speech ,Man,Asian,,Employed,College degree
1029,147.0,comfort suites is like $800 total for 4 nights.  cheap as it gets down there.  i was just thinking we would all pile in and save some money.  only condition is that ryan doesn't go on a booze cruise and piss on himself.,"comfort suites is like $800 total for 4 nights. cheap as it gets down there. i was just thinking we would all pile in and save some money. Thank you.
",Man,Asian,,Employed,College degree
208,147.0,problem is jeanne bennett is avail only at 2 CST today.,"problem is jeanne bennett is avail only at 2 CST today.

",Man,Asian,,Employed,College degree
956,147.0,"Hey guys, I hope to see as many of you as possible for the happy hour at
Dixie's.  Barring any more massive flooding I'll be there just after 5 and
try to hold down a group of tables in one area.
Lee","Hey guys, I hope to see as many of you as possible for the happy hour at Dixie's. I'll try to be there just after 5 and try to hold down a group of tables in one area.
Sincerely,
 Lee.",Man,Asian,,Employed,College degree
602,147.0,"Its not live at the moment but 
netteltons@aol.com","Its not live at the moment but you can email them
netteltons@aol.com",Man,Asian,,Employed,College degree
1370,147.0,Did you tell her that she was regressing back to a sober beeauch,"Did you tell her that she was regressing back to a sober beeauch

",Man,Asian,,Employed,College degree
649,147.0,"I would like you to both to make a concerted effort to host upcoming Houston GISB meetings and if possible lets see if we can do it in Enron Center South. That would be great PR and also sends a signal to our partners that nothing here is different. 
Let me know if we get one on the calendar, tks - Bob","Would you make a concerted effort to host upcoming Houston GISB meeting? and if possible lets see if we can do it in Enron Center South. That  would be great PR and also sends a signal to our partners that nothing here is different.
Let me know if we get one on the calenda, please.
tks- Bob",Man,Asian,,Employed,College degree
143,147.0,are you back to not talking to me again?,"Can I know what bothers you, please?",Man,Asian,,Employed,College degree
1418,147.0,"There were some schedule changes to april and may due to some training 
classes on the last weeekend in April.  If anyone has conflicts let me know 
or trade where possible.
ryan","There were some schedule changes to april and may due to some training
classes on the last weeekend in April. If anyone has conflicts, please let me know or trade where possible. Thank you.
ryan",Man,Asian,,Employed,College degree
559,148.0,"Attached is a current list of the NDA's I am working on for the EOL and Net 
Works teams.  Please take the time to look at this list and confirm the 
status of any NDA's you are interested in.","Attached is a current list of the NDA's.  I am working on the EOL and Net Works for the teams. 

Please take time to look at this list and confirm the status of any NDA's you are interested in.",Woman,White,,Other,Graduate degree
107,148.0,"Yup, he's 3 and SO big now.  He's talking like crazy and says the funniest
shit.  He's getting to be pretty ornery though...  Go figure!","He's 3 and SO big now. He's talking like crazy and says the funniest
things. He's getting to be pretty ornery, too. ",Woman,White,,Other,Graduate degree
929,148.0,"Pardon the delay, but I inadvertently left you off the email.
Kay","Pardon the delay.  I inadvertently left you off the email.
Kay

",Woman,White,,Other,Graduate degree
663,148.0,"Al,
What about a lunch or breakfast on Monday or Tuesday next week?
I am traveling later this week.
Vnce","Al,

What about a lunch or breakfast next Monday or Tuesday?  I am traveling later this week. 

Vince",Woman,White,,Other,Graduate degree
1090,148.0,"I can imagine the mood in Houston. Keep going forward. Call if you want to
chat. GOOD LUCK.   DAB","I can imagine the mood in Houston. Keep going forward and call if you want to chat. 

GOOD LUCK!

DAB",Woman,White,,Other,Graduate degree
790,148.0,Attached are the Functional Income Statement and O&M Expense for October 2001 as of the 6th workday.,Attached are the Functional Income Statement and O&M Expense reports for October 2001-- the 6th workday.,Woman,White,,Other,Graduate degree
687,148.0,"Sorry about all these - it looks like people who don't know my address are 
just guessing and they get you instead.  I'd appreciate it if you could 
forward them on to me when they come to you - I'll let the sendersknow the 
correct address as I get them and hopefully that should cut down the number 
going forward.
Mark","Sorry about all the emails. It looks like people are just guessing at my address and they are going to you instead.  I'd appreciate it if you could
forward them on to me when they come to you.   I'll let the sender know the correct address.  Hopefully that will cut down on the number of incorrect emails going to you.",Woman,White,,Other,Graduate degree
388,148.0,"I told Gabriel about your hairdryer story.  He was appropriately disgusted.  
I'm writing procedures for what I do...ya wanna come help me?","I told Gabriel about your hairdryer story. He was appropriately disgusted.

I am writing some work procedures. Would you like to help me?",Woman,White,,Other,Graduate degree
1489,148.0,"We ain't done yet.  I expect more shit completed by the end of the day.  The ball is in my court now.
JV","We're not done yet. I expect more work to be completed by the end of the day. Then, the ball is in my court.

JV",Woman,White,,Other,Graduate degree
1156,148.0,"Ask your boss to get you one of these. You're not a part of my cost center!
H
Heather Kroll","Can you ask your boss to get you one of these, since you're not a part of my cost center!? Thanks.

Heather Kroll",Woman,White,,Other,Graduate degree
382,,I need to reschedule this afternoons call.  What about Monday morning after 9:00?,I need to change the plan of this afternoons call.But what about Monday morning after 9 00,,,,,
780,,"FEAR 
MCNOWN
DAVIS
ENIS
GALLOWAY
HOLT
SCHROEDER
WASH
WASH
MORRIS
WARNER
JAMAL
DAYNE
SMITH
MCCAFF
MAYES
GB
ST. LOUIS  (MARTIN HE HAD SAINT LOUIS NOT SAINTS)","FEAR,MCNOWN,DAVIS,EUNICE,GALLOWAY,HOLT,SCHROEDER,WASH,WASH, MORRIS,WERNER,JAMAL,DAYNE,SMITH,MCCAFF,MAYES,GABRIEL,SAINT LOUIS",,,,,
343,,"What's with this CEO title?
Whatever it is you  made 
Enron what it is,  CEO or not.
Proud of you Jeff.
Love
Metin
 
PS:
Have you decided yet?
Will you be president 
via the senate  or 
the governorship route?","What about this CEO  title,whatever it is you have made Enron what it is,still CEO or not,Still am proud of you Jeff.Love you Metin.Please have you decided yet about you being a president via the senate or governorship route",,,,,
161,,"Errol,
I am going to take my drug test.  I have my cell phone if you need me.
brad","Errol,I am about to take a drug test.My cell phone is around if you need me.",,,,,
552,,"why are futs still so high?
did you ever find anything about those s+p commodity futures contracts?","This is because at the age of 16,you can drive a car.At 18,you are legally an adult in most states.At 21,you can legally buy alcohol.But at what age do you stop growing taller",,,,,
1028,149.0,"AS USUAL..........................................................................BLOW ME !       HOW HOT WAS ERIN MASSEY LAST NIGHT ?  MATT LORD TOLD ME THREE WORDS THAT CHANGED MY LIFE ( REGARDING HER)  .....""ONLY FROM BEHIND"".............OH MY GOD.......","Hi Matt! Erin Massey was looking so hot last night. She told me three words that changed my life, ""only from behind"". Wow! ",Woman,Black or African American,,Unemployed,High school diploma or equivalent
171,149.0,"millionth trade: eric graff @ Coral, TCO pool day gas, someone on scott neal's desk.","Hello please attend to this message:
millionth trade: eric graff @ Coral, TCO pool day gas, someone is on scott neal's desk. ",Woman,Black or African American,,Unemployed,High school diploma or equivalent
242,149.0,"Can you take care of this? My understanding is that we should send this to El 
Paso.","Hello, could you help me with something? I would appreciate it if we could send this to El Paso. Thank you! ",Woman,Black or African American,,Unemployed,High school diploma or equivalent
